id;cadastrado_em;modificado_em;excluido;codigo_host;data_nomeacao;data_termino;hist_distrito_id;hist_geral_id;hist_igreja_id;hist_orgao_id;hist_regiao_id;hist_secretaria_id;instituicao_id;pessoa_id;funcao_ministerial_id
39;2016-11-11 19:02:41.491555+00;2016-11-11 19:02:41.491621+00;false;\0;01/12/2014;\0;1796;\0;\0;\0;18;\0;1796;165;\0
59;2016-11-11 19:02:42.418216+00;2016-11-11 19:02:42.418252+00;false;\0;01/12/2014;\0;1818;\0;\0;\0;23;\0;1818;81;\0
66;2016-11-11 19:02:42.785934+00;2016-11-11 19:02:42.785971+00;false;\0;01/12/2014;\0;1827;\0;\0;\0;17;\0;1827;1309;\0
80;2016-11-11 19:02:43.376809+00;2016-11-11 19:02:43.376843+00;false;\0;01/12/2014;\0;1842;\0;\0;\0;19;\0;1842;1033;\0
81;2016-11-11 19:02:43.41926+00;2016-11-11 19:02:43.41929+00;false;\0;01/12/2014;\0;1843;\0;\0;\0;19;\0;1843;1034;\0
82;2016-11-11 19:02:43.457686+00;2016-11-11 19:02:43.45772+00;false;\0;01/12/2014;\0;1844;\0;\0;\0;19;\0;1844;1034;\0
17;2016-11-11 19:02:40.533056+00;2016-12-22 19:03:02.379616+00;true;\0;01/12/2014;\0;1774;\0;\0;\0;13;\0;1774;612;\0
60;2016-11-11 19:02:42.457235+00;2017-01-03 19:24:26.972648+00;true;\0;01/12/2014;\0;1819;\0;\0;\0;23;\0;1819;402;\0
43;2016-11-11 19:02:41.669113+00;2017-01-06 19:43:34.517683+00;true;\0;01/12/2014;\0;1800;\0;\0;\0;18;\0;1800;146;\0
97;2016-11-11 19:02:44.099831+00;2017-01-06 22:55:04.684448+00;true;\0;01/12/2014;\0;1861;\0;\0;\0;13;\0;1861;615;\0
1;2016-11-11 19:02:39.7357+00;2017-01-06 22:55:56.567605+00;true;\0;01/12/2014;\0;1758;\0;\0;\0;13;\0;1758;593;\0
20;2016-11-11 19:02:40.69493+00;2017-01-06 22:57:09.332516+00;true;\0;01/12/2014;\0;1777;\0;\0;\0;13;\0;1777;23;\0
76;2016-11-11 19:02:43.215973+00;2017-01-06 22:58:34.244358+00;true;\0;01/12/2014;\0;1838;\0;\0;\0;13;\0;1838;26;\0
95;2016-11-11 19:02:43.990383+00;2017-01-06 22:58:39.348563+00;true;\0;01/12/2014;\0;1858;\0;\0;\0;13;\0;1858;26;\0
3;2016-11-11 19:02:39.822538+00;2017-01-06 23:00:07.620966+00;true;\0;01/12/2014;\0;1760;\0;\0;\0;13;\0;1760;405;\0
94;2016-11-11 19:02:43.952068+00;2017-01-06 23:01:33.780069+00;true;\0;01/12/2014;\0;1857;\0;\0;\0;13;\0;1857;82;\0
9;2016-11-11 19:02:40.073188+00;2017-01-06 23:25:27.710951+00;true;\0;01/12/2014;\0;1766;\0;\0;\0;13;\0;1766;636;\0
22;2016-11-11 19:02:40.790396+00;2017-01-06 23:26:44.027258+00;true;\0;01/12/2014;\0;1779;\0;\0;\0;13;\0;1779;76;\0
13;2016-11-11 19:02:40.278168+00;2017-01-06 23:30:24.049631+00;true;\0;01/12/2014;\0;1770;\0;\0;\0;13;\0;1770;14;\0
18;2016-11-11 19:02:40.596112+00;2017-01-06 23:33:49.430826+00;true;\0;01/12/2014;\0;1775;\0;\0;\0;13;\0;1775;406;\0
79;2016-11-11 19:02:43.334936+00;2017-01-06 23:36:32.082607+00;true;\0;01/12/2014;\0;1841;\0;\0;\0;13;\0;1841;50;\0
30;2016-11-11 19:02:41.135027+00;2017-01-07 21:48:34.411371+00;true;\0;01/12/2014;\0;1787;\0;\0;\0;17;\0;1787;349;\0
40;2016-11-11 19:02:41.537564+00;2017-01-09 14:24:59.691282+00;false;\0;26/01/1996;\0;1794;\0;\0;\0;18;\0;1794;144;6
71;2016-11-11 19:02:43.021287+00;2017-01-09 14:49:21.429587+00;false;\0;10/12/2016;\0;1794;\0;2158;\0;18;\0;2158;172;11
44;2016-11-11 19:02:41.712695+00;2017-01-09 16:47:53.292849+00;true;\0;01/12/2014;\0;1801;\0;\0;\0;18;\0;1801;199;\0
34;2016-11-11 19:02:41.292061+00;2017-01-29 11:44:17.144934+00;true;\0;01/12/2014;\0;1791;\0;\0;\0;25;\0;1791;365;\0
25;2016-11-11 19:02:40.928678+00;2017-01-29 11:56:38.547641+00;true;\0;01/12/2014;\0;1782;\0;\0;\0;17;\0;1782;451;\0
16;2016-11-11 19:02:40.47132+00;2017-02-07 11:31:35.776695+00;true;\0;01/12/2014;\0;1773;\0;\0;\0;23;\0;1773;382;\0
70;2016-11-11 19:02:42.981335+00;2017-02-20 16:39:06.384736+00;true;\0;01/12/2014;\0;1832;\0;\0;\0;22;\0;1832;1080;\0
35;2016-11-11 19:02:41.330818+00;2017-02-23 18:54:40.542561+00;true;\0;01/12/2014;\0;1792;\0;\0;\0;17;\0;1792;1019;\0
6;2016-11-11 19:02:39.938806+00;2017-02-24 14:57:12.041095+00;true;\0;01/12/2014;\0;1763;\0;\0;\0;23;\0;1763;33;\0
102;2016-11-11 19:02:44.300237+00;2016-11-11 19:02:44.300274+00;false;\0;01/12/2014;\0;1866;\0;\0;\0;19;\0;1866;1115;\0
103;2016-11-11 19:02:44.34183+00;2016-11-11 19:02:44.341867+00;false;\0;01/12/2014;\0;1867;\0;\0;\0;19;\0;1867;1055;\0
7;2016-11-11 19:02:39.987499+00;2017-04-19 19:22:33.284836+00;false;\0;01/12/2014;03/12/2016;1764;\0;\0;\0;23;\0;1764;334;\0
27;2016-11-11 19:02:41.008392+00;2017-04-27 17:32:36.233568+00;true;\0;01/12/2014;\0;1784;\0;\0;\0;17;\0;1784;395;\0
19;2016-11-11 19:02:40.641113+00;2017-04-28 14:33:25.721262+00;true;\0;01/12/2014;\0;1776;\0;\0;\0;24;\0;1776;5;\0
28;2016-11-11 19:02:41.047017+00;2017-05-02 13:14:16.128221+00;false;\0;01/12/2014;02/03/2010;1785;\0;\0;\0;25;\0;1785;483;\0
61;2016-11-11 19:02:42.499398+00;2017-05-02 13:51:02.910099+00;false;\0;01/12/2014;03/12/2016;25;\0;2655;\0;12;\0;2655;354;20
84;2016-11-11 19:02:43.534232+00;2017-05-02 14:25:32.539912+00;false;\0;01/01/2015;03/12/2016;1785;\0;2067;\0;25;\0;2067;430;9
46;2016-11-11 19:02:41.834502+00;2017-05-09 13:46:51.214072+00;false;\0;01/12/2014;05/05/2017;1804;\0;\0;\0;19;\0;1804;1026;\0
47;2016-11-11 19:02:41.878361+00;2017-05-10 12:53:46.640771+00;false;\0;01/12/2014;06/05/2017;1805;\0;\0;\0;19;\0;1805;954;\0
75;2016-11-11 19:02:43.178505+00;2017-05-10 12:53:47.800396+00;false;\0;01/12/2014;06/05/2017;1837;\0;\0;\0;19;\0;1837;954;\0
64;2016-11-11 19:02:42.624605+00;2017-05-11 14:00:37.605733+00;false;\0;09/12/2012;17/03/2017;1803;\0;\0;\0;18;\0;1803;153;6
32;2016-11-11 19:02:41.213332+00;2017-05-16 17:01:28.279674+00;true;\0;01/12/2014;\0;1789;\0;\0;\0;17;\0;1789;459;\0
96;2016-11-11 19:02:44.061013+00;2017-06-23 14:33:19.023891+00;false;\0;01/12/2014;12/06/2017;1860;\0;\0;\0;24;\0;1860;10;\0
93;2016-11-11 19:02:43.914457+00;2017-06-23 14:39:39.3647+00;false;\0;01/12/2014;07/06/2017;1856;\0;\0;\0;24;\0;1856;942;\0
52;2016-11-11 19:02:42.1303+00;2017-06-23 14:47:59.844909+00;false;\0;01/12/2014;07/06/2017;1811;\0;\0;\0;24;\0;1811;597;\0
21;2016-11-11 19:02:40.736519+00;2018-03-07 16:39:12.677681+00;true;\0;01/12/2014;\0;1778;\0;\0;\0;24;\0;1778;680;\0
49;2016-11-11 19:02:42.001814+00;2018-03-19 19:03:19.736553+00;true;\0;01/12/2014;06/05/2017;1808;\0;\0;\0;19;\0;1808;1063;\0
83;2016-11-11 19:02:43.495263+00;2018-03-19 19:06:27.756361+00;true;\0;01/12/2014;06/05/2017;1845;\0;\0;\0;19;\0;1845;1114;\0
92;2016-11-11 19:02:43.876398+00;2018-03-26 12:21:02.971769+00;true;\0;01/12/2014;12/06/2017;1855;\0;\0;\0;24;\0;1855;938;\0
104;2016-11-11 19:02:44.38074+00;2018-11-08 16:31:47.621932+00;true;\0;01/12/2014;\0;1868;\0;\0;\0;19;\0;1868;1081;\0
23;2016-11-11 19:02:40.841402+00;2018-11-08 18:54:20.867844+00;true;\0;01/12/2014;\0;1780;\0;\0;\0;24;\0;1780;78;\0
114;2016-11-11 19:02:44.789725+00;2018-12-05 18:31:14.160508+00;false;\0;01/12/2014;01/12/2018;1878;\0;\0;\0;22;\0;1878;1014;\0
122;2016-11-11 19:02:45.110482+00;2018-12-17 23:50:39.661426+00;false;\0;01/12/2014;01/12/2018;1886;\0;\0;\0;22;\0;1886;170;\0
48;2016-11-11 19:02:41.922385+00;2018-12-31 07:09:29.196681+00;false;\0;17/12/2016;31/12/2018;1771;\0;1917;\0;23;\0;1917;955;19
69;2016-11-11 19:02:42.908832+00;2019-01-03 16:41:53.100087+00;false;\0;03/12/2016;07/12/2018;1830;\0;\0;\0;25;\0;1830;497;25
72;2016-11-11 19:02:43.061745+00;2019-02-04 15:35:27.01774+00;false;\0;01/12/2014;31/12/2016;1834;\0;\0;\0;19;\0;1834;1009;\0
55;2016-11-11 19:02:42.2556+00;2019-02-18 14:26:10.491924+00;true;\0;01/12/2014;\0;1814;\0;\0;\0;26;\0;1814;888;\0
128;2016-11-11 19:03:11.456941+00;2016-11-11 19:03:11.456989+00;false;9;06/01/2007;20/12/2015;1832;\0;2170;\0;22;\0;2170;231;\0
68;2016-11-11 19:02:42.869276+00;2019-06-27 13:53:25.237048+00;false;\0;01/12/2014;01/01/2015;1829;\0;\0;\0;23;\0;1829;115;\0
31;2016-11-11 19:02:41.173748+00;2019-05-24 16:20:43.766988+00;false;\0;01/12/2014;02/12/2018;1788;\0;\0;\0;17;\0;1788;345;25
57;2016-11-11 19:02:42.341007+00;2019-09-06 16:48:05.203662+00;true;\0;01/12/2014;\0;1816;\0;\0;\0;26;\0;1816;880;\0
24;2016-11-11 19:02:40.886502+00;2019-05-24 16:20:43.804126+00;false;\0;01/12/2014;15/11/2015;1781;\0;\0;\0;17;\0;1781;498;\0
86;2016-11-11 19:02:43.641151+00;2020-11-10 17:42:16.125723+00;true;\0;01/12/2014;\0;1849;\0;\0;\0;17;\0;1849;436;\0
51;2016-11-11 19:02:42.088818+00;2019-05-24 16:20:43.903988+00;false;\0;01/12/2014;01/01/2017;1810;\0;\0;\0;25;\0;1810;510;\0
26;2016-11-11 19:02:40.969362+00;2019-05-24 16:20:43.922121+00;false;\0;01/12/2014;15/12/2012;1783;\0;\0;\0;25;\0;1783;355;\0
87;2016-11-11 19:02:43.681242+00;2019-05-24 16:20:43.999085+00;false;\0;01/12/2014;\0;1850;\0;\0;\0;17;\0;1850;503;\0
33;2016-11-11 19:02:41.252875+00;2020-10-28 16:36:57.379996+00;false;\0;01/12/2014;28/10/2020;1790;\0;\0;\0;17;\0;1790;482;\0
2;2016-11-11 19:02:39.78186+00;2019-09-24 12:15:36.920991+00;false;\0;01/12/2014;24/09/2019;1759;\0;\0;\0;23;\0;1759;98;\0
78;2016-11-11 19:02:43.296102+00;2019-09-24 12:44:10.230582+00;false;\0;01/12/2014;24/09/2019;1840;\0;\0;\0;23;\0;1840;126;\0
15;2016-11-11 19:02:40.396718+00;2019-09-24 12:45:38.901008+00;false;\0;01/12/2014;24/09/2019;1772;\0;\0;\0;2801;\0;1772;608;\0
10;2016-11-11 19:02:40.117938+00;2019-09-24 12:47:47.314763+00;false;\0;01/12/2014;24/09/2019;1767;\0;\0;\0;23;\0;1767;611;\0
8;2016-11-11 19:02:40.032443+00;2019-09-24 13:55:54.782972+00;false;\0;01/12/2014;24/09/2019;1765;\0;\0;\0;23;\0;1765;690;\0
109;2016-11-11 19:02:44.585043+00;2019-09-24 13:58:22.182776+00;false;\0;01/12/2014;24/09/2019;1873;\0;\0;\0;23;\0;1873;681;\0
54;2016-11-11 19:02:42.213666+00;2019-11-05 13:26:17.785288+00;false;\0;01/12/2014;16/08/2019;1813;\0;\0;\0;26;\0;1813;884;\0
38;2016-11-11 19:02:41.448578+00;2020-07-01 03:40:47.867018+00;false;\0;01/12/2014;15/06/2020;1795;\0;\0;\0;18;\0;1795;206;\0
88;2016-11-11 19:02:43.719435+00;2020-10-28 16:33:16.716299+00;false;\0;01/12/2014;28/12/2015;1851;\0;\0;\0;17;\0;1851;507;\0
126;2016-11-11 19:02:45.270051+00;2020-10-28 16:33:16.741044+00;false;\0;01/12/2014;28/12/2015;1890;\0;\0;\0;25;\0;1890;507;\0
73;2016-11-11 19:02:43.101833+00;2020-11-19 14:30:57.471119+00;true;\0;01/12/2014;08/12/2018;1835;\0;\0;\0;2806;\0;1835;995;\0
53;2016-11-11 19:02:42.171121+00;2020-12-29 18:26:24.485854+00;true;\0;01/12/2014;\0;1812;\0;\0;\0;26;\0;1812;887;\0
56;2016-11-11 19:02:42.295312+00;2020-12-29 18:26:30.836416+00;true;\0;01/12/2014;\0;1815;\0;\0;\0;26;\0;1815;887;\0
89;2016-11-11 19:02:43.758269+00;2020-12-29 18:26:37.323543+00;true;\0;01/12/2014;\0;1852;\0;\0;\0;22;\0;1852;887;\0
90;2016-11-11 19:02:43.79748+00;2021-01-16 11:26:30.91867+00;false;\0;01/12/2014;01/12/2018;1853;\0;\0;\0;22;\0;1853;743;\0
37;2016-11-11 19:02:41.409524+00;2021-01-27 18:14:06.340527+00;true;\0;01/12/2014;\0;1794;\0;\0;\0;18;\0;1794;155;\0
127;2016-11-11 19:03:11.433997+00;2021-01-27 18:14:12.447198+00;true;8;12/12/2010;29/12/2006;1886;\0;2164;\0;22;\0;2164;155;\0
132;2016-11-11 19:03:11.540845+00;2016-11-11 19:03:11.540883+00;false;14;06/01/2007;09/12/2012;1823;\0;2146;\0;18;\0;2146;149;\0
133;2016-11-11 19:03:11.567682+00;2016-11-11 19:03:11.567721+00;false;1139;01/01/2011;07/12/2014;1763;\0;1916;\0;23;\0;1916;36;\0
136;2016-11-11 19:03:11.631668+00;2016-11-11 19:03:11.631705+00;false;1009;01/01/2011;01/01/2015;1770;\0;2001;\0;13;\0;2001;736;\0
130;2016-11-11 19:03:11.499455+00;2023-01-05 18:14:16.249382+00;false;11;06/01/2007;14/12/2014;1823;\0;2077;\0;18;\0;2077;196;9
138;2016-11-11 19:03:11.670806+00;2016-11-11 19:03:11.670844+00;false;26;01/01/2006;31/12/2008;1762;\0;2221;\0;23;\0;2221;1376;\0
143;2016-11-11 19:03:11.780545+00;2016-11-11 19:03:11.780582+00;false;1145;01/01/2011;12/09/2012;1762;\0;2255;\0;23;\0;2255;386;\0
145;2016-11-11 19:03:11.818263+00;2016-11-11 19:03:11.818298+00;false;33;01/04/2008;10/12/2011;1780;\0;2329;\0;24;\0;2329;9;\0
146;2016-11-11 19:03:11.840729+00;2016-11-11 19:03:11.840766+00;false;2144;01/01/1981;01/01/1983;1838;\0;2214;\0;13;\0;2214;144;\0
149;2016-11-11 19:03:11.897686+00;2016-11-11 19:03:11.897722+00;false;39;11/03/1998;19/12/2010;1772;\0;1898;\0;23;\0;1898;53;\0
151;2016-11-11 19:03:11.940233+00;2016-11-11 19:03:11.94027+00;false;2191;08/10/2012;\0;1813;\0;2287;\0;26;\0;2287;796;\0
153;2016-11-11 19:03:11.987439+00;2016-11-11 19:03:11.987477+00;false;47;01/01/2010;30/12/2010;1809;\0;2421;\0;19;\0;2421;24;\0
154;2016-11-11 19:03:12.007383+00;2016-11-11 19:03:12.00742+00;false;49;13/12/2002;15/12/2004;1760;\0;1995;\0;13;\0;1995;724;\0
155;2016-11-11 19:03:12.027626+00;2016-11-11 19:03:12.027664+00;false;50;13/12/2002;31/12/2006;1760;\0;1967;\0;13;\0;1967;732;\0
156;2016-11-11 19:03:12.047973+00;2016-11-11 19:03:12.04801+00;false;51;13/12/2002;15/12/2004;1760;\0;1998;\0;13;\0;1998;802;\0
158;2016-11-11 19:03:12.091288+00;2016-11-11 19:03:12.091326+00;false;53;13/12/2002;15/12/2004;1760;\0;2223;\0;13;\0;2223;774;\0
159;2016-11-11 19:03:12.113762+00;2016-11-11 19:03:12.113801+00;false;54;13/12/2002;15/12/2004;1760;\0;1954;\0;13;\0;1954;579;\0
160;2016-11-11 19:03:12.133399+00;2016-11-11 19:03:12.133437+00;false;55;13/12/2002;15/12/2004;1838;\0;2006;\0;13;\0;2006;643;\0
161;2016-11-11 19:03:12.152823+00;2016-11-11 19:03:12.15286+00;false;56;13/12/2002;\0;1760;\0;2005;\0;13;\0;2005;633;\0
162;2016-11-11 19:03:12.174606+00;2016-11-11 19:03:12.174644+00;false;57;13/12/2002;31/12/2008;1760;\0;2007;\0;13;\0;2007;71;\0
163;2016-11-11 19:03:12.195698+00;2016-11-11 19:03:12.195735+00;false;58;13/12/2002;15/12/2004;1777;\0;2294;\0;13;\0;2294;598;\0
164;2016-11-11 19:03:12.21531+00;2016-11-11 19:03:12.215346+00;false;59;13/12/1998;15/12/2004;1777;\0;2295;\0;13;\0;2295;3;\0
165;2016-11-11 19:03:12.235724+00;2016-11-11 19:03:12.23576+00;false;60;13/12/2002;15/12/2004;1777;\0;2213;\0;13;\0;2213;88;\0
166;2016-11-11 19:03:12.256787+00;2016-11-11 19:03:12.256824+00;false;61;13/12/2002;15/12/2004;1838;\0;1997;\0;13;\0;1997;10;\0
167;2016-11-11 19:03:12.276357+00;2016-11-11 19:03:12.276396+00;false;62;01/01/2001;11/12/2006;1777;\0;2333;\0;13;\0;2333;730;\0
169;2016-11-11 19:03:12.317076+00;2016-11-11 19:03:12.317115+00;false;2354;17/11/2012;06/12/2014;1836;\0;2475;\0;19;\0;2475;1009;\0
170;2016-11-11 19:03:12.338247+00;2016-11-11 19:03:12.338286+00;false;66;13/12/2002;15/12/2004;1777;\0;2296;\0;13;\0;2296;598;\0
171;2016-11-11 19:03:12.359021+00;2016-11-11 19:03:12.359057+00;false;67;13/12/2002;15/12/2004;1777;\0;2297;\0;13;\0;2297;598;\0
172;2016-11-11 19:03:12.380305+00;2016-11-11 19:03:12.380367+00;false;68;13/12/2002;15/12/2004;1777;\0;2010;\0;13;\0;2010;553;\0
173;2016-11-11 19:03:12.400716+00;2016-11-11 19:03:12.400754+00;false;69;13/12/2002;31/12/2008;1838;\0;2214;\0;13;\0;2214;535;\0
174;2016-11-11 19:03:12.421405+00;2016-11-11 19:03:12.421442+00;false;70;13/12/2002;15/12/2004;1811;\0;1933;\0;24;\0;1933;523;\0
175;2016-11-11 19:03:12.442529+00;2016-11-11 19:03:12.442568+00;false;71;13/12/2002;15/12/2004;1811;\0;2242;\0;24;\0;2242;99;\0
176;2016-11-11 19:03:12.464599+00;2016-11-11 19:03:12.464637+00;false;72;13/12/2002;15/12/2004;1811;\0;1989;\0;24;\0;1989;120;\0
177;2016-11-11 19:03:12.486605+00;2016-11-11 19:03:12.486656+00;false;3377;01/06/1997;08/12/2002;1823;\0;2146;\0;18;\0;2146;169;\0
179;2016-11-11 19:03:12.533944+00;2016-11-11 19:03:12.533994+00;false;76;12/01/1997;15/12/2004;1855;\0;2552;\0;24;\0;2552;37;\0
180;2016-11-11 19:03:12.554655+00;2016-11-11 19:03:12.554706+00;false;78;12/12/2002;15/10/2003;1778;\0;2321;\0;24;\0;2321;682;\0
181;2016-11-11 19:03:12.576061+00;2016-11-11 19:03:12.576138+00;false;79;13/12/2002;15/12/2004;1778;\0;2298;\0;24;\0;2298;804;\0
183;2016-11-11 19:03:12.61888+00;2016-11-11 19:03:12.618925+00;false;81;13/12/2002;15/12/2004;1854;\0;1914;\0;24;\0;1914;111;\0
184;2016-11-11 19:03:12.640124+00;2016-11-11 19:03:12.6402+00;false;82;13/12/2002;15/12/2004;1859;\0;1921;\0;24;\0;1921;111;\0
178;2016-11-11 19:03:12.5079+00;2016-12-22 19:04:00.885155+00;false;74;13/12/2002;01/01/2011;1855;\0;1990;\0;24;\0;1990;612;\0
113;2016-11-11 19:02:44.746441+00;2016-12-30 23:49:39.519438+00;true;\0;01/12/2014;\0;1877;\0;\0;\0;22;\0;1877;147;\0
116;2016-11-11 19:02:44.87053+00;2017-01-06 19:29:14.578669+00;true;\0;01/12/2014;\0;1880;\0;\0;\0;18;\0;1880;205;\0
98;2016-11-11 19:02:44.144884+00;2017-01-06 19:45:03.258238+00;true;\0;01/12/2014;\0;1862;\0;\0;\0;18;\0;1862;222;\0
99;2016-11-11 19:02:44.184021+00;2017-01-06 19:46:13.840376+00;true;\0;01/12/2014;\0;1863;\0;\0;\0;18;\0;1863;200;\0
129;2016-11-11 19:03:11.476881+00;2017-01-06 22:53:48.342975+00;false;917;01/01/2001;31/12/2007;1796;\0;2072;\0;18;\0;2072;145;8
150;2016-11-11 19:03:11.920294+00;2017-01-09 15:50:52.457899+00;false;42;01/01/1994;10/12/2016;1812;\0;2292;\0;26;\0;2292;795;\0
152;2016-11-11 19:03:11.967756+00;2017-02-20 16:56:10.24402+00;false;2355;03/01/2013;17/12/2016;1768;\0;1993;\0;23;\0;1993;841;\0
148;2016-11-11 19:03:11.878862+00;2017-02-20 16:58:58.38904+00;false;1128;01/01/2011;17/12/2016;1768;\0;1960;\0;23;\0;1960;840;\0
112;2016-11-11 19:02:44.707612+00;2017-02-24 14:57:43.554087+00;true;\0;01/12/2014;\0;1876;\0;\0;\0;25;\0;1876;1062;\0
185;2016-11-11 19:03:12.66125+00;2016-11-11 19:03:12.661289+00;false;83;11/12/1994;08/12/1996;1859;\0;2331;\0;24;\0;2331;609;\0
186;2016-11-11 19:03:12.683155+00;2016-11-11 19:03:12.683203+00;false;84;12/01/1992;11/12/1994;1773;\0;2304;\0;23;\0;2304;609;\0
187;2016-11-11 19:03:12.703581+00;2016-11-11 19:03:12.70362+00;false;85;10/12/2000;12/12/2004;1859;\0;2331;\0;24;\0;2331;34;\0
188;2016-11-11 19:03:12.724717+00;2016-11-11 19:03:12.724766+00;false;88;03/02/1998;11/12/2006;1776;\0;2206;\0;24;\0;2206;61;\0
144;2016-11-11 19:03:11.799481+00;2017-04-18 15:34:48.264538+00;false;32;11/12/2006;01/01/2010;1758;\0;2215;\0;13;\0;2215;793;\0
190;2016-11-11 19:03:12.765993+00;2016-11-11 19:03:12.76603+00;false;90;13/12/2002;11/12/2006;1776;\0;1959;\0;24;\0;1959;68;\0
117;2016-11-11 19:02:44.911388+00;2017-04-27 17:32:45.157189+00;true;\0;01/12/2014;\0;1881;\0;\0;\0;17;\0;1881;395;\0
106;2016-11-11 19:02:44.467209+00;2017-05-09 14:48:38.693448+00;false;\0;01/12/2014;26/04/2017;1870;\0;\0;\0;19;\0;1870;732;\0
124;2016-11-11 19:02:45.190547+00;2017-06-23 14:33:19.685684+00;false;\0;01/12/2014;12/06/2017;1888;\0;\0;\0;24;\0;1888;10;\0
120;2016-11-11 19:02:45.030549+00;2017-06-23 14:46:38.318319+00;false;\0;01/12/2014;07/06/2017;1884;\0;\0;\0;24;\0;1884;946;\0
191;2016-11-11 19:03:12.784764+00;2016-11-11 19:03:12.784801+00;false;91;18/12/2000;11/12/2006;1776;\0;1950;\0;24;\0;1950;521;\0
192;2016-11-11 19:03:12.80718+00;2016-11-11 19:03:12.807216+00;false;1637;01/04/2008;31/12/2009;1778;\0;2322;\0;24;\0;2322;519;\0
194;2016-11-11 19:03:12.844602+00;2016-11-11 19:03:12.844639+00;false;95;13/12/2002;15/12/2004;1774;\0;2257;\0;13;\0;2257;543;\0
140;2016-11-11 19:03:11.724133+00;2018-01-22 13:54:28.979126+00;false;28;11/12/2006;02/12/2017;1762;\0;2014;\0;23;\0;2014;630;\0
121;2016-11-11 19:02:45.070926+00;2018-02-02 16:32:00.60792+00;true;\0;01/12/2014;02/05/2017;1885;\0;\0;\0;19;\0;1885;1105;\0
123;2016-11-11 19:02:45.149872+00;2018-04-19 19:08:26.217308+00;false;\0;01/12/2014;18/12/2016;1887;\0;\0;\0;22;\0;1887;207;\0
195;2016-11-11 19:03:12.86619+00;2016-11-11 19:03:12.86623+00;false;96;13/12/2002;31/12/2010;1779;\0;2217;\0;13;\0;2217;77;\0
196;2016-11-11 19:03:12.887425+00;2016-11-11 19:03:12.887462+00;false;97;13/12/1998;15/12/2004;1774;\0;2270;\0;13;\0;2270;528;\0
198;2016-11-11 19:03:12.92675+00;2016-11-11 19:03:12.926787+00;false;99;07/07/1999;05/12/2001;1809;\0;2421;\0;19;\0;2421;119;\0
108;2016-11-11 19:02:44.545939+00;2018-10-31 14:39:31.290698+00;false;\0;01/12/2014;\0;1765;\0;\0;\0;23;\0;1765;607;11
182;2016-11-11 19:03:12.597658+00;2018-11-08 18:49:50.43453+00;false;80;13/12/2002;22/03/2003;1854;\0;2299;\0;23;86;86;111;9
105;2016-11-11 19:02:44.420134+00;2018-12-27 20:04:33.570415+00;false;\0;01/01/2017;31/12/2018;1809;\0;2451;\0;19;\0;2451;1010;20
157;2016-11-11 19:03:12.06955+00;2019-01-21 19:57:38.321689+00;false;52;13/12/2002;15/12/2018;1760;\0;1996;\0;13;\0;1996;768;\0
107;2016-11-11 19:02:44.506931+00;2019-02-04 15:30:19.666139+00;false;\0;01/12/2014;31/12/2016;1837;\0;2393;\0;19;\0;2393;855;9
199;2016-11-11 19:03:12.946405+00;2016-11-11 19:03:12.946442+00;false;100;14/01/2003;07/12/2008;1774;\0;2244;\0;13;\0;2244;119;\0
200;2016-11-11 19:03:12.965071+00;2016-11-11 19:03:12.965107+00;false;2657;01/01/2009;31/12/2010;1818;\0;1985;\0;23;\0;1985;350;\0
201;2016-11-11 19:03:12.983965+00;2016-11-11 19:03:12.984001+00;false;102;13/01/2001;31/12/2008;1767;\0;2231;\0;23;\0;2231;552;\0
202;2016-11-11 19:03:13.004441+00;2016-11-11 19:03:13.004489+00;false;103;13/12/2002;15/12/2004;1767;\0;1935;\0;23;\0;1935;556;\0
110;2016-11-11 19:02:44.63096+00;2019-05-24 16:20:43.958358+00;false;\0;01/12/2014;10/12/2011;1874;\0;\0;\0;25;\0;1874;389;\0
147;2016-11-11 19:03:11.859747+00;2019-05-24 16:20:53.364008+00;false;1263;15/01/1982;14/01/1983;1764;\0;1973;\0;23;\0;1973;103;\0
139;2016-11-11 19:03:11.700856+00;2019-07-16 13:34:47.091864+00;false;27;11/12/2002;16/07/2019;1762;\0;1946;\0;23;\0;1946;631;\0
100;2016-11-11 19:02:44.222798+00;2020-11-19 12:44:28.538076+00;false;\0;05/12/1999;\0;1797;\0;\0;\0;18;\0;1797;136;6
204;2016-11-11 19:03:13.04942+00;2016-11-11 19:03:13.049456+00;false;106;13/12/2002;15/12/2004;1767;\0;2266;\0;23;\0;2266;806;\0
205;2016-11-11 19:03:13.06985+00;2016-11-11 19:03:13.069885+00;false;107;13/12/2002;15/12/2004;1767;\0;2208;\0;23;\0;2208;806;\0
206;2016-11-11 19:03:13.090026+00;2016-11-11 19:03:13.090062+00;false;108;13/12/2002;15/12/2004;1767;\0;2240;\0;23;\0;2240;567;\0
137;2016-11-11 19:03:11.651359+00;2021-11-11 15:17:39.352286+00;false;25;11/12/2002;01/10/2021;1771;\0;2281;\0;23;\0;2281;6;\0
208;2016-11-11 19:03:13.131911+00;2016-11-11 19:03:13.13195+00;false;110;14/12/1997;15/12/2004;1775;\0;1929;\0;13;\0;1929;21;\0
209;2016-11-11 19:03:13.153093+00;2016-11-11 19:03:13.15314+00;false;1830;05/12/1999;12/12/2004;1775;\0;2261;\0;13;\0;2261;648;\0
